MES_GASTO;USO_DEPENDENCIA;PERIODO;TIPOCOMBUSTIBLE;PRECIOGALON;CANTIDADGALONES;MONTOCONSUMO
11;1;1;2;17.42;4.52;78.74
11;2;1;1;16.3;13.816;225.2
11;2;1;1;16.3;15.156;247.04
11;2;1;1;16.3;17.681;288.2
11;1;1;1;16.3;14.974;244.08
11;3;1;1;16.3;23.817;388.22
11;1;1;1;16.3;14.694;239.51
11;1;1;1;16.3;15.187;247.55
11;1;1;1;16.3;16.098;262.4
11;6;1;1;16.3;6.473;105.51
11;1;1;1;16.3;14.727;240.05
11;1;1;1;16.3;15.547;253.42
11;1;1;1;16.3;4.788;78.04
11;6;1;1;16.3;8.718;142.1
11;1;1;1;16.3;14.417;235
11;1;1;1;16.3;13.444;219.14
11;1;1;1;16.3;12.87;209.78
11;1;1;1;16.3;11.746;191.46
11;3;1;1;16.3;9.858;160.69
11;3;1;1;16.3;8.253;134.52
11;1;1;1;16.3;16.376;266.93
11;1;1;1;16.3;15.626;254.7
11;1;1;1;16.3;14.909;243.02
11;1;1;1;16.3;13.78;224.61
11;1;1;1;16.3;13.614;221.91
11;1;1;1;16.3;13.01;212.06
11;4;1;1;16.3;11.866;193.42
11;1;1;1;16.3;17.475;284.84
11;1;1;1;16.3;13.919;226.88
11;3;1;1;16.3;17.163;279.76
11;1;1;1;16.3;12.902;210.3
11;1;1;1;16.3;12.041;196.27
11;2;1;1;16.3;9.611;156.66
11;1;1;1;16.3;14.79;241.08
11;3;1;1;16.3;24.814;404.47
11;1;1;1;16.3;10.86;177.02
11;4;1;1;16.3;10.006;163.1
11;7;1;2;17.42;2.795;48.69
11;4;1;1;16.3;4.494;73.25
11;1;1;2;17.42;2.998;52.23
11;1;1;2;17.42;2.787;48.55
11;1;1;2;17.42;1.653;28.8
11;1;1;2;17.42;2.823;49.18
11;1;1;2;17.42;3.168;55.19
11;1;1;2;17.42;1.72;29.96
11;1;1;2;17.42;3.227;56.21
11;1;1;2;17.42;2.527;44.02
11;1;1;2;17.42;2.384;41.53
11;1;1;2;17.42;2.877;50.12
11;1;1;2;17.42;3.107;54.12
11;1;1;2;17.42;2.498;43.52
11;1;1;2;17.42;2.826;49.23
11;1;1;2;17.42;7.041;122.65
11;2;1;1;16.3;30.934;504.22
11;2;1;1;16.3;19.063;310.73
11;2;1;1;16.3;7.213;117.57
11;2;1;1;16.3;8.701;141.83
11;4;1;1;16.3;17.523;285.62
11;2;1;1;16.3;19.719;321.42
11;1;1;2;17.42;11.923;207.7
11;1;1;2;17.42;7.525;131.09
11;1;1;1;16.3;9.116;148.59
11;1;1;1;16.3;9.458;154.17
11;1;1;1;16.3;9.832;160.26
11;1;1;1;16.3;10.688;174.21
11;1;1;1;16.3;8.965;146.13
11;1;1;1;16.3;6.917;112.75
11;1;1;1;16.3;10.994;179.2
11;1;1;1;16.3;8.907;145.18
11;1;1;1;16.3;9.554;155.73
11;1;1;1;16.3;10.49;170.99
11;1;1;1;16.3;11.256;183.47
11;1;1;1;16.3;13.53;220.54
11;1;1;1;16.3;12.516;204.01
11;1;1;1;16.3;19.102;311.36
11;1;1;1;16.3;12.209;199.01
11;1;1;1;16.3;18.595;303.1
11;1;1;1;16.3;18.167;296.12
11;1;1;1;16.3;17.028;277.56
11;1;1;1;16.3;18.697;304.76
11;1;1;1;16.3;9.867;160.83
11;1;1;1;16.3;10.67;173.92
11;1;1;1;16.3;18.503;301.6
11;1;1;1;16.3;17.671;288.04
11;2;1;1;16.3;5.478;89.29
11;1;1;1;16.3;11.145;181.66
11;1;1;1;16.3;11.552;188.3
11;2;1;1;16.3;17.993;293.29
11;2;1;1;16.3;14.741;240.28
11;1;1;1;16.3;8.456;137.83
11;1;1;1;16.3;17.987;293.19
11;2;1;1;16.3;14.433;235.26
11;2;1;1;16.3;15.129;246.6
11;1;1;1;16.3;13.028;212.36
11;1;1;1;16.3;17.655;287.78
11;4;1;1;16.3;12.145;197.96
11;5;1;1;16.3;12.407;202.23
11;1;1;1;16.3;14.677;239.24
11;1;1;1;16.3;10.779;175.7
11;4;1;1;16.3;10.416;169.78
11;4;1;1;16.3;3.631;59.19
11;1;1;1;16.3;14.516;236.61
11;2;1;1;16.3;8.649;140.98
11;3;1;1;16.3;7.039;114.74
11;1;1;1;16.3;13.308;216.92
11;7;1;2;17.42;2.701;47.05
11;7;1;2;17.42;3.745;65.24
11;4;1;1;16.3;17.825;290.55
11;1;1;1;16.3;11.702;190.74
11;1;1;1;16.3;7.628;124.34
11;3;1;1;16.3;27.319;445.3
11;3;1;1;16.3;82.2;1339.86
11;6;1;1;16.3;10.228;166.72
11;3;1;1;16.3;7.23;117.85
11;1;1;1;16.3;15.061;245.49
11;3;1;2;17.42;90;1567.8
11;1;1;2;17.42;3.106;54.11
11;1;1;2;17.42;2.779;48.41
11;1;1;2;17.42;3.147;54.82
11;1;1;2;17.42;3.211;55.94
11;1;1;2;17.42;3.102;54.04
11;1;1;2;17.42;1.822;31.74
11;5;1;2;17.42;7.605;132.48
11;1;1;2;17.42;3.122;54.39
11;1;1;2;17.42;2.983;51.96
11;1;1;2;17.42;1.776;30.94
11;1;1;2;17.42;2.786;48.53
11;1;1;2;17.42;11.758;204.82
11;1;1;2;17.42;3.065;53.39
11;6;1;1;16.3;12.625;205.79
11;1;1;1;16.3;15.627;254.72
11;1;1;1;16.3;15.678;255.55
11;1;1;1;16.3;10.224;166.65
11;1;1;1;16.3;16.289;265.51
11;1;1;1;16.3;16.167;263.52
11;3;1;1;16.3;28.659;467.14
11;1;1;1;16.3;16.069;261.92
11;4;1;1;16.3;11.059;180.26
11;1;1;1;16.3;15.416;251.28
11;1;1;1;16.3;15.469;252.14
11;1;1;1;16.3;12.875;209.86
11;1;1;1;16.3;11.453;186.68
11;1;1;1;16.3;15.609;254.43
11;1;1;1;16.3;15.148;246.91
11;5;1;1;16.3;9.222;150.32
11;1;1;1;16.3;13.349;217.59
11;1;1;1;16.3;9.114;148.56
11;5;1;1;16.3;7.411;120.8
11;1;1;1;16.3;11.405;185.9
11;1;1;1;16.3;14.2;231.46
11;1;1;1;16.3;13.391;218.27
11;6;1;1;16.3;7.89;128.61
11;1;1;1;16.3;13.043;212.6
11;1;1;1;16.3;14.863;242.27
11;5;1;1;16.3;13.729;223.78
11;4;1;1;16.3;13.15;214.35
11;4;1;1;16.3;8.581;139.87
11;4;1;1;16.3;6.696;109.14
11;1;1;1;16.3;15.471;252.18
11;6;1;1;16.3;52.406;854.22
11;3;1;1;16.3;17.924;292.16
11;3;1;1;16.3;7.487;122.04
11;2;1;1;16.3;12.586;205.15
11;4;1;1;16.3;9.784;159.48
11;7;1;2;17.42;2.858;49.79
11;6;1;2;17.42;9.833;171.29
11;4;1;1;16.3;12.143;197.93
11;2;1;1;16.3;13.894;226.47
11;2;1;1;16.3;15.688;255.71
11;2;1;1;16.3;13.641;222.35
11;2;1;1;16.3;25.19;410.6
11;2;1;1;16.3;4.045;65.93
11;2;1;1;16.3;5.198;84.73
11;1;1;1;16.3;16.084;262.17
11;3;1;1;16.3;18.978;309.34
11;7;1;2;17.42;12.767;222.4
11;1;1;2;17.42;11.792;205.42
11;3;1;2;17.42;90;1567.8
11;5;1;2;17.42;8.788;153.09
11;1;1;2;17.42;2.293;39.94
11;1;1;2;17.42;2.949;51.37
11;1;1;2;17.42;1.46;25.43
11;1;1;2;17.42;1.333;23.22
11;1;1;2;17.42;3.018;52.57
11;1;1;2;17.42;2.806;48.88
11;1;1;2;17.42;3.194;55.64
11;1;1;2;17.42;1.49;25.96
11;1;1;2;17.42;2.852;49.68
11;1;1;2;17.42;2.086;36.34
11;1;1;2;17.42;2.998;52.23
11;1;1;2;17.42;2.409;41.96
11;1;1;2;17.42;8.175;142.41
11;6;1;1;16.3;8.052;131.25
11;2;1;1;16.3;17.756;289.42
11;2;1;1;16.3;17.941;292.44
11;4;1;1;16.3;17.699;288.49
11;2;1;1;16.3;12.23;199.35
11;2;1;1;16.3;14.827;241.68
11;2;1;1;16.3;18.704;304.88
11;1;1;1;16.3;17.151;279.56
11;1;1;1;16.3;16.146;263.18
11;1;1;1;16.3;15.25;248.58
11;1;1;1;16.3;15.775;257.13
11;1;1;1;16.3;16;260.8
11;1;1;1;16.3;15.536;253.24
11;1;1;1;16.3;16.15;263.25
11;1;1;1;16.3;16.991;276.95
11;1;1;1;16.3;12.936;210.86
11;4;1;1;16.3;9.018;146.99
11;1;1;1;16.3;13.697;223.26
11;1;1;1;16.3;8.073;131.59
11;1;1;1;16.3;14.326;233.51
11;1;1;1;16.3;13.78;224.61
11;1;1;1;16.3;12.078;196.87
11;1;1;1;16.3;16.027;261.24
11;1;1;2;17.42;13.02;226.81
11;6;1;2;17.42;8.448;147.16
11;6;1;2;17.42;11.329;197.35
11;5;1;1;16.3;6.831;111.35
11;1;1;1;16.3;7.712;125.71
11;1;1;1;16.3;12.311;200.67
11;3;1;1;16.3;12.537;204.35
11;1;1;1;16.3;11.803;192.39
11;1;1;1;16.3;12.897;210.22
11;1;1;1;16.3;10.158;165.58
11;5;1;1;16.3;6.058;98.75
11;2;1;1;16.3;7.899;128.75
11;4;1;1;16.3;11.94;194.62
11;3;1;1;16.3;23.795;387.86
11;1;1;1;16.89;15.689;264.99
11;3;1;1;16.3;77.582;1264.59
11;6;1;1;16.3;6.168;100.54
11;2;1;1;16.3;5.258;85.71
11;3;1;1;16.3;15.047;245.27
11;7;1;2;17.42;2.898;50.48
11;1;1;2;17.42;7.184;125.15
11;2;1;1;16.3;12.829;209.11
11;4;1;1;16.3;15.277;249.02
11;3;1;2;17.42;90;1567.8
11;1;1;2;17.42;1.746;30.42
11;1;1;2;17.42;2.434;42.4
11;5;1;2;17.42;8.528;148.56
11;1;1;2;17.42;2.831;49.32
11;1;1;2;17.42;2.716;47.31
11;1;1;2;17.42;1.946;33.9
11;1;1;2;17.42;2.916;50.8
11;1;1;2;17.42;3.071;53.5
11;1;1;2;17.42;3.136;54.63
11;1;1;2;17.42;3.163;55.1
11;1;1;2;17.42;2.728;47.52
11;1;1;2;17.42;2.057;35.83
11;1;1;2;17.42;1.855;32.31
11;1;1;2;17.42;4.151;72.31
11;1;1;1;16.3;9.672;157.65
11;1;1;1;16.3;6.938;113.09
11;1;1;1;16.3;10.346;168.64
11;1;1;1;16.3;6.068;98.91
11;1;1;1;16.3;8.566;139.63
11;1;1;1;16.3;9.307;151.7
11;1;1;1;16.3;7.882;128.48
11;1;1;1;16.3;9.116;148.59
11;1;1;1;16.3;9.865;160.8
11;1;1;1;16.3;11.194;182.46
11;1;1;1;16.3;9.832;160.26
11;1;1;1;16.3;9.129;148.8
11;1;1;1;16.3;6.549;106.75
11;1;1;1;16.3;18.107;295.14
11;2;1;1;16.3;17.281;281.68
11;2;1;1;16.3;34.362;560.1
11;2;1;1;16.3;17.292;281.86
11;2;1;1;16.3;15.483;252.37
11;4;1;1;16.3;17.668;287.99
11;2;1;1;16.3;9.467;154.31
11;1;1;1;16.3;16.618;270.87
11;1;1;1;16.3;12.244;199.58
11;5;1;1;16.3;6.213;101.27
11;6;1;1;16.3;13.079;213.19
11;1;1;1;16.3;11.762;191.72
11;1;1;1;16.3;18.187;296.45
11;1;1;1;16.3;18.966;309.15
11;1;1;1;16.3;18.002;293.43
11;1;1;1;16.3;12.276;200.1
11;1;1;1;16.3;9.943;162.07
11;1;1;1;16.3;16.419;267.63
11;1;1;1;16.3;15.27;248.9
11;1;1;1;16.3;14.562;237.36
11;6;1;1;16.3;6.457;105.25
11;1;1;1;16.3;19.249;313.76
11;1;1;1;16.3;12.611;205.56
11;1;1;1;16.3;9.596;156.41
11;1;1;1;16.3;9.746;158.86
11;1;1;1;16.3;12.806;208.74
11;1;1;1;16.3;10.803;176.09
11;2;1;1;16.3;6.349;103.49
11;4;1;1;16.3;13.343;217.49
11;4;1;1;16.3;13.426;218.84
11;4;1;1;16.3;5.425;88.43
11;1;1;1;16.3;18.369;299.41
11;4;1;1;16.3;6.474;105.53
11;1;1;1;16.3;16.022;261.16
11;1;1;1;16.3;18.998;309.67
11;3;1;1;16.3;13.451;219.25
11;4;1;1;16.3;10.502;171.18
11;1;1;1;16.3;11.179;182.22
11;3;1;1;16.3;15.708;256.04
11;1;1;1;16.3;12.858;209.59
11;3;1;1;16.3;22.493;366.64
11;7;1;2;17.42;9.558;166.5
11;1;1;2;17.42;11.785;205.29
11;7;1;2;17.42;2.784;48.5
11;3;1;2;17.42;90;1567.8
11;1;1;2;17.42;2.257;39.32
11;1;1;2;17.42;2.879;50.15
11;1;1;2;17.42;2.151;37.47
11;1;1;2;17.42;2.75;47.91
11;1;1;2;17.42;1.583;27.58
11;1;1;2;17.42;3.046;53.06
11;1;1;2;17.42;2.849;49.63
11;1;1;2;17.42;1.813;31.58
11;1;1;2;17.42;1.618;28.19
11;1;1;2;17.42;2.685;46.77
11;1;1;2;17.42;3.231;56.28
11;1;1;2;17.42;2.715;47.3
11;1;1;2;17.42;3.385;58.97
11;1;1;2;17.42;4.23;73.69
11;5;1;2;17.42;7.158;124.69
11;2;2;1;16.3;15.886;258.94
11;2;2;1;16.3;13.183;214.88
11;4;2;1;16.3;12.352;201.34
11;2;2;1;16.3;16.789;273.66
11;2;2;1;16.3;16.439;267.96
11;2;2;1;16.3;15.244;248.48
11;1;2;1;16.3;14.457;235.65
11;1;2;1;16.3;12.677;206.64
11;1;2;1;16.3;9.805;159.82
11;1;2;1;16.3;11.784;192.08
11;1;2;1;16.3;15.935;259.74
11;1;2;1;16.3;14.787;241.03
11;1;2;1;16.3;12.701;207.03
11;1;2;1;16.3;14.425;235.13
11;1;2;1;16.3;13.664;222.72
11;1;2;1;16.3;9.889;161.19
11;1;2;1;16.3;10.629;173.25
11;1;2;1;16.3;15.158;247.08
11;5;2;1;16.3;7.603;123.93
11;1;2;1;16.3;15.155;247.03
11;1;2;1;16.3;13.941;227.24
11;1;2;1;16.3;11.29;184.03
11;1;2;1;16.3;13.308;216.92
11;6;2;1;16.3;4.108;66.96
11;1;2;1;16.3;12.756;207.92
11;1;2;1;16.3;12.07;196.74
11;2;2;1;16.3;12.609;205.53
11;6;2;1;16.3;4.829;78.71
11;1;2;1;16.3;12.104;197.3
11;5;2;1;16.3;12.458;203.07
11;1;2;1;16.3;10.812;176.24
11;1;2;1;16.3;13.022;212.26
11;1;2;1;16.3;15.507;252.76
11;1;2;1;16.3;7.351;119.82
11;1;2;1;16.3;10.692;174.28
11;1;2;1;16.3;9.613;156.69
11;5;2;1;16.3;12.053;196.46
11;3;2;1;16.3;29.197;475.91
11;3;2;1;16.3;9.962;162.38
11;3;2;1;16.3;11.093;180.82
11;4;2;1;16.3;9.046;147.45
11;4;2;1;16.3;8.766;142.89
11;3;2;1;16.3;25.055;408.4
11;3;2;1;16.3;80.257;1308.19
11;7;2;2;17.42;2.782;48.46
11;2;2;1;16.3;5.982;97.51
11;3;2;2;17.42;90;1567.8
11;4;2;1;16.3;11.578;188.72
11;1;2;2;17.42;3.085;53.74
11;1;2;2;17.42;1.992;34.7
11;1;2;2;17.42;1.982;34.53
11;1;2;2;17.42;1.42;24.74
11;1;2;2;17.42;3.032;52.82
11;1;2;2;17.42;1.303;22.7
11;1;2;2;17.42;3.008;52.4
11;1;2;2;17.42;1.571;27.37
11;1;2;2;17.42;2.999;52.24
11;1;2;2;17.42;3.108;54.14
11;5;2;2;17.42;7.449;129.76
11;1;2;2;17.42;11.498;200.3
11;1;2;2;17.42;3.035;52.87
11;1;2;2;17.42;4.218;73.48
11;2;2;1;14.42;10.909;157.31
11;4;2;1;14.42;12.458;179.64
11;2;2;1;14.42;10.253;147.85
11;2;2;1;14.42;14.583;210.29
11;2;2;1;14.42;14.871;214.44
11;2;2;1;14.42;14.821;213.72
11;2;2;1;14.42;15.5;223.51
11;1;2;1;14.42;15.961;230.16
11;5;2;1;14.42;7.607;109.69
11;1;2;1;14.42;13.093;188.8
11;1;2;1;14.42;14.907;214.96
11;1;2;1;14.42;17.117;246.83
11;1;2;1;14.42;4.994;72.01
11;1;2;1;14.42;8.329;120.1
11;1;2;1;14.42;15.764;227.32
11;1;2;1;14.42;15.583;224.71
11;1;2;1;14.42;15.054;217.08
11;4;2;1;14.42;11.964;172.52
11;1;2;1;14.42;11.356;163.75
11;1;2;1;14.42;11.706;168.8
11;1;2;1;14.42;12.291;177.24
11;1;2;1;14.42;10.742;154.9
11;1;2;1;14.42;15.014;216.5
11;1;2;1;14.42;9.896;142.7
11;1;2;1;14.42;13.343;192.41
11;1;2;1;14.42;13.353;192.55
11;1;2;1;14.42;14.869;214.41
11;6;2;2;17.42;5.347;93.14
11;1;2;1;14.42;14.057;202.7
11;1;2;1;14.42;15.699;226.38
11;3;2;1;14.42;9.511;137.15
11;1;2;1;14.42;15.19;219.04
11;3;2;1;14.42;21.237;306.24
11;1;2;1;14.42;11.419;164.66
11;1;2;1;14.42;15.038;216.85
11;4;2;1;14.42;9.253;133.43
11;1;2;1;14.42;13.525;195.03
11;4;2;1;14.42;4.522;65.21
11;3;2;1;14.42;39.848;574.61
11;4;2;1;14.42;10.318;148.79
11;2;2;1;14.42;9.375;135.19
11;1;2;1;14.42;12.912;186.19
11;7;2;2;17.42;2.862;49.86
11;1;2;2;17.42;7.201;125.44
11;1;2;2;17.42;3.118;54.32
11;1;2;2;17.42;1.995;34.75
11;1;2;2;17.42;2.32;40.41
11;1;2;2;17.42;1.792;31.22
11;1;2;2;17.42;3.012;52.47
11;1;2;2;17.42;3.109;54.16
11;1;2;2;17.42;1.847;32.17
11;3;2;2;17.42;90;1567.8
11;5;2;2;17.42;3.844;66.96
11;1;2;2;17.42;12.308;214.41
11;1;2;2;17.42;2.663;46.39
11;1;2;2;17.42;2.002;34.87
11;1;2;2;17.42;1.988;34.63
11;1;2;2;17.42;1.981;34.51
11;1;2;2;17.42;3.084;53.72
11;1;2;2;17.42;2.133;37.16
11;1;2;2;17.42;4.401;76.67
11;1;2;1;14.42;8.511;122.73
11;1;2;1;14.42;6.78;97.77
11;1;2;1;14.42;9.115;131.44
11;1;2;1;14.42;9.591;138.3
11;1;2;1;14.42;10.277;148.19
11;1;2;1;14.42;11.037;159.15
11;1;2;1;14.42;8.756;126.26
11;1;2;1;14.42;9.975;143.84
11;1;2;1;14.42;10.485;151.19
11;1;2;1;14.42;6.7;96.61
11;1;2;1;14.42;9.379;135.25
11;1;2;1;14.42;7.383;106.46
11;1;2;1;14.42;8.001;115.37
11;1;2;1;14.42;9.217;132.91
11;1;2;1;14.42;8.768;126.43
11;4;2;1;14.42;15.368;221.61
11;2;2;1;14.42;17.375;250.55
11;2;2;1;14.42;17.692;255.12
11;2;2;1;14.42;7.947;114.6
11;2;2;1;14.42;15.536;224.03
11;2;2;1;14.42;19.32;278.59
11;1;2;1;14.42;11.965;172.54
11;1;2;1;14.42;9.059;130.63
11;1;2;1;14.42;10.047;144.88
11;1;2;1;14.42;11.261;162.38
11;1;2;1;14.42;18.424;265.67
11;1;2;1;14.42;17.917;258.36
11;1;2;1;14.42;9.305;134.18
11;1;2;1;14.42;16.258;234.44
11;1;2;1;14.42;18.462;266.22
11;1;2;1;14.42;13.361;192.67
11;1;2;1;14.42;10.87;156.75
11;1;2;1;14.42;11.583;167.03
11;3;2;1;14.42;30.421;438.67
11;1;2;1;14.42;18.718;269.91
11;1;2;1;14.42;11.084;159.83
11;1;2;1;14.42;12.908;186.13
11;4;2;1;14.42;10.006;144.29
11;1;2;1;14.42;10.746;154.96
11;1;2;1;14.42;11.592;167.16
11;1;2;1;14.42;13.036;187.98
11;4;2;1;14.42;9.954;143.54
11;1;2;1;14.42;15.187;219
11;4;2;1;14.42;5.224;75.33
11;1;2;1;14.42;12.814;184.78
11;1;2;1;14.42;11.527;166.22
11;5;2;1;14.42;11.608;167.39
11;1;2;1;14.42;11.621;167.57
11;1;2;1;14.42;17.625;254.15
11;3;2;1;14.42;6.486;93.53
11;1;2;1;14.42;9.962;143.65
11;5;2;1;14.42;7.821;112.78
11;2;2;1;14.42;2.969;42.81
11;3;2;1;14.42;8.385;120.91
11;7;2;2;17.42;2.651;46.18
11;3;2;1;14.42;26.039;375.48
11;3;2;1;14.42;16.341;235.64
11;3;2;1;14.42;45.012;649.07
11;6;2;1;14.42;13.771;198.58
11;1;2;2;17.42;1.838;32.02
11;1;2;2;17.42;1.929;33.6
11;1;2;2;17.42;2.698;47
11;1;2;2;17.42;2.681;46.7
11;1;2;2;17.42;2.213;38.55
11;3;2;2;17.42;90;1567.8
11;7;2;2;17.42;11.942;208.03
11;5;2;2;17.42;8.598;149.78
11;1;2;2;17.42;3.056;53.24
11;1;2;2;17.42;3.025;52.7
11;1;2;2;17.42;11.165;194.49
11;1;2;2;17.42;3.011;52.45
11;1;2;2;17.42;3.015;52.52
11;1;2;2;17.42;3.133;54.58
11;1;2;2;17.42;2.985;52
11;1;2;2;17.42;2.861;49.84
11;1;2;2;17.42;4.57;79.61
11;1;2;2;17.42;2.76;48.08
11;2;2;1;14.42;9.785;141.1
11;4;2;1;14.42;13.261;191.22
11;2;2;1;14.42;13.184;190.11
11;2;2;1;14.42;15.675;226.03
11;2;2;1;14.42;12.431;179.26
11;2;2;1;14.42;16.309;235.18
11;1;2;1;14.42;13.4;193.23
11;1;2;1;14.42;16;230.72
11;1;2;1;14.42;12.975;187.1
11;1;2;1;14.42;13.007;187.56
11;3;2;1;14.42;18.428;265.73
11;1;2;1;14.42;15.636;225.47
11;1;2;1;14.42;14.869;214.41
11;1;2;1;14.42;15.573;224.56
11;1;2;1;14.42;14.83;213.85
11;1;2;1;14.42;14.424;207.99
11;1;2;1;14.42;13.39;193.08
11;1;2;1;14.42;11.298;162.92
11;1;2;1;14.42;15.437;222.6
11;1;2;1;14.42;14.049;202.59
11;1;2;1;14.42;11.604;167.33
11;1;2;1;14.42;17.791;256.55
11;1;2;1;14.42;7.987;115.17
11;1;2;1;14.42;12.316;177.6
11;1;2;1;14.42;13.206;190.43
11;4;2;1;14.42;12.925;186.38
11;1;2;1;14.42;12.794;184.49
11;1;2;1;14.42;14.064;202.8
11;6;2;1;14.42;13.883;200.19
11;3;2;1;14.42;6.466;93.24
11;1;2;1;14.42;11.37;163.96
11;5;2;1;14.42;12.281;177.09
11;4;2;1;14.42;8.809;127.03
11;7;2;2;17.42;2.801;48.79
11;1;2;1;14.42;13.743;198.17
11;4;2;1;14.42;12.439;179.37
11;3;2;1;14.42;24.337;350.94
11;5;2;2;17.42;9.311;162.2
11;1;2;3;16.89;18.614;314.39
11;6;2;2;17.42;10.891;189.72
11;1;2;1;14.42;9.229;133.08
11;3;2;2;17.42;90;1567.8
11;1;2;2;17.42;2.858;49.79
11;1;2;2;17.42;1.848;32.19
11;5;2;1;14.42;8.56;123.44
11;1;2;2;17.42;2.619;45.62
11;1;2;2;17.42;2.005;34.93
11;1;2;2;17.42;2.504;43.62
11;1;2;2;17.42;1.45;25.26
11;1;2;2;17.42;1.956;34.07
11;1;2;2;17.42;4.036;70.31
11;1;2;2;17.42;3.028;52.75
11;1;2;2;17.42;2.95;51.39
11;1;2;2;17.42;2.926;50.97
11;1;2;2;17.42;2.215;38.59
11;1;2;2;17.42;2.907;50.64
11;1;2;2;17.42;3.063;53.36
11;1;2;2;17.42;3.205;55.83
11;1;2;2;17.42;2.925;50.95
11;1;2;2;17.42;4.327;75.38
11;4;2;1;14.42;12.307;177.47
11;2;2;1;14.42;32.919;474.69
11;2;2;1;14.42;15.068;217.28
11;2;2;1;14.42;17.797;256.63
11;2;2;1;14.42;19.218;277.12
11;2;2;1;14.42;12.68;182.85
11;1;2;1;14.42;14.02;202.17
11;1;2;1;14.42;17.598;253.76
11;1;2;1;14.42;14.419;207.92
11;3;2;1;14.42;7.519;108.42
11;1;2;1;14.42;12.77;184.14
11;1;2;1;14.42;15.431;222.52
11;1;2;1;14.42;7.728;111.44
11;1;2;1;14.42;15.292;220.51
11;1;2;1;14.42;13.019;187.73
11;1;2;1;14.42;13.386;193.03
11;6;2;1;14.42;13.246;191.01
11;1;2;1;14.42;11.809;170.29
11;4;2;1;14.42;10.786;155.53
11;1;2;1;14.42;13.001;187.47
11;3;2;1;14.42;23.24;335.12
11;1;2;1;14.42;13.315;192
11;1;2;1;14.42;8.217;118.49
11;1;2;1;14.42;14.204;204.82
11;1;2;1;14.42;11.425;164.75
11;1;2;1;14.42;13.927;200.83
11;1;2;1;14.42;12.66;182.56
11;1;2;1;14.42;14.337;206.74
11;6;2;2;17.42;6.022;104.9
11;7;2;2;17.42;2.874;50.07
11;4;2;1;14.42;10.273;148.14
11;4;2;1;14.42;9.512;137.16
11;3;2;1;14.42;8.603;124.06
11;3;2;1;14.42;28.479;410.67
11;1;2;1;14.42;14.863;214.32
11;1;2;1;14.42;15.187;219
11;1;2;1;14.42;14;201.88
11;1;2;1;14.42;15.522;223.83
11;4;2;1;14.42;16.326;235.42
11;2;2;1;14.42;6.012;86.69
11;1;2;1;14.42;11.144;160.7
11;1;2;2;17.42;3.13;54.52
11;3;2;1;14.42;77.736;1120.95
11;1;2;2;17.42;1.743;30.36
11;1;2;2;17.42;2.076;36.16
11;1;2;2;17.42;1.566;27.28
11;1;2;2;17.42;2.047;35.66
11;1;2;2;17.42;0.983;17.12
11;1;2;2;17.42;1.974;34.39
11;1;2;2;17.42;2.754;47.97
11;1;2;2;17.42;2.559;44.58
11;1;2;2;17.42;1.499;26.11
11;1;2;2;17.42;2.776;48.36
11;7;2;2;17.42;8.86;154.34
11;5;2;2;17.42;9.498;165.46
11;1;2;2;17.42;1.243;21.65
11;1;2;2;17.42;2.778;48.39
11;3;2;2;17.42;90;1567.8
11;1;2;2;17.42;11.847;206.37
11;1;2;2;17.42;7.436;129.54
11;2;2;1;14.42;15.055;217.09
11;1;2;1;14.42;8.609;124.14
11;1;2;1;14.42;10.713;154.48
11;1;2;1;14.42;9.472;136.59
11;1;2;1;14.42;7.538;108.7
11;1;2;1;14.42;8.372;120.72
11;1;2;1;14.42;9.315;134.32
11;1;2;1;14.42;12.348;178.06
11;1;2;1;14.42;6.141;88.55
11;1;2;1;14.42;10.273;148.14
11;1;2;1;14.42;12.537;180.78
11;1;2;1;14.42;8.544;123.2
11;1;2;1;14.42;5.323;76.76
11;1;2;1;14.42;9.331;134.55
11;1;2;1;14.42;12.414;179.01
11;1;2;1;14.42;17.887;257.93
11;1;2;1;14.42;12.473;179.86
11;1;2;1;14.42;15.256;219.99
11;1;2;1;14.42;20.929;301.8
11;2;2;1;14.42;18.806;271.18
11;2;2;1;14.42;19.776;285.17
11;4;2;1;14.42;16.917;243.94
11;2;2;1;14.42;18.392;265.21
11;2;2;1;14.42;9.312;134.28
11;2;2;1;14.42;14.497;209.05
11;2;2;1;14.42;30.407;438.47
11;1;2;1;14.42;14.993;216.2
11;3;2;1;14.42;10.036;144.72
11;1;2;1;14.42;19.528;281.59
11;1;2;1;14.42;11.345;163.59
11;1;2;1;14.42;10.156;146.45
11;1;2;1;14.42;14.139;203.88
11;1;2;1;14.42;13.181;190.07
11;1;2;1;14.42;14.093;203.22
11;5;2;1;14.42;12.421;179.11
11;1;2;1;14.42;12.102;174.51
11;1;2;1;14.42;11.202;161.53
11;5;2;1;14.42;11.531;166.28
11;1;2;1;14.42;11.892;171.48
11;1;2;1;14.42;11.043;159.24
11;1;2;1;14.42;10.189;146.93
11;1;2;3;16.89;16.243;274.34
11;1;2;1;14.42;18.374;264.95
11;1;2;1;14.42;12.977;187.13
11;1;2;1;14.42;12.833;185.05
11;1;2;1;14.42;11.628;167.68
11;1;2;1;14.42;18.122;261.32
11;6;2;1;14.42;6.838;98.6
11;1;2;1;14.42;11.836;170.68
11;4;2;1;14.42;10.323;148.86
11;4;2;1;14.42;16.74;241.39
